Tag;Parts_Id;01/05/2020;01/06/2020;01/07/2020;01/08/2020;01/09/2020;01/10/2020;01/11/2020;01/12/2020;01/01/2021;01/02/2021;01/03/2021;01/04/2021;01/05/2021;01/06/2021;01/07/2021;01/08/2021;01/09/2021;01/10/2021;01/11/2021;01/12/2021;01/01/2022;01/02/2022;01/03/2022;01/04/2022;01/05/2022;01/06/2022;01/07/2022;01/08/2022;01/09/2022;01/10/2022;01/11/2022;01/12/2022;01/01/2023;01/02/2023;01/03/2023;01/04/2023
Semilavorati;8913;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3653;6431;NULL;NULL
Vasi;8916;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1109.76;NULL
Monoporzioni;124;1442.5;NULL;NULL;NULL;3177.5;6500;2397.5;NULL;1590;NULL;1702.5;1582.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Monoporzioni;126;2605;NULL;NULL;NULL;3432.5;5345;NULL;NULL;1615;NULL;1792.5;1620;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Monoporzioni;133;NULL;NULL;1800;1200;NULL;1200;600;NULL;NULL;NULL;600;1354;3000;1800;3132;1800;1200;NULL;NULL;1200;2596;1200;2400;2400;4200;3610;1200;1800;1200;2400;1800;1200;NULL;NULL;1800;3644
Monoporzioni;135;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3378;600;600;5358;NULL;NULL;2512;NULL;NULL;600;2982;600;NULL;1200;4280;1200;3600;NULL;1800;1800;2400;NULL;NULL;NULL;5276;600
Monoporzioni;140;NULL;NULL;NULL;650;NULL;NULL;650;NULL;NULL;NULL;NULL;406;NULL;2544;NULL;NULL;3090;2600;1300;650;NULL;2600;650;NULL;NULL;1922;860;NULL;NULL;2600;4550;1300;1156;NULL;1420;NULL
Monoporzioni;142;NULL;NULL;NULL;650;NULL;722;1404;1300;NULL;NULL;3250;12;NULL;1300;2606;NULL;2600;5102;650;1270;1984;NULL;2600;NULL;NULL;2600;4550;NULL;NULL;1950;5034;NULL;1300;NULL;3900;NULL
Monoporzioni;149;22440;22200;24560;20280;27920;24432;18240;20160;19680;24960;23040;15840;25440;23560;25600;18976;25494;20778;29244;17760;20160;27840;35730;32984;30218;26438;26236;29480;22520;32160;29800;28440;21818;35882;32440;31200
Monoporzioni;151;1880;4000;4800;5000;6054;3680;4960;4040;3320;4480;5800;2920;7338;3920;6160;2800;7840;2560;6680;3524;4520;4960;7284;5840;4120;6640;7294;6210;3560;4120;6120;4960;2480;4490;4200;5320
Vasi;8918;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1101.6;NULL
Vasi;8943;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;202.944;NULL;NULL
Vasi;8950;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1958.4;NULL
Secchi;8980;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;650;NULL
Monoporzioni;8999;697.5;4195;9242.5;5852.5;3552.5;1110;1582.5;925;790;1212.5;1602.5;1422.5;5667.5;11640;10192.5;8795;5050;1962.5;3310;2505;1422.5;2205;4785;6185;6305;9785;9670;7462.5;3132.5;1805;2485;2215;2055;1645;6917.5;4155
Monoporzioni;9001;360;3277.5;6335;4477.5;1880;617.5;277.5;627.5;467.5;712.5;705;1107.5;3952.5;7580;7977.5;5732.5;2197.5;1557.5;1810;1815;1050;907.5;3945;3850;4830;7632.5;6365;3920;1705;1087.5;1682.5;2202.5;1385;990;5497.5;2660
Monoporzioni;158;NULL;2396;NULL;1200;800;NULL;2000;NULL;774;NULL;1166;800;800;400;688;1196;800;772;776;1160;800;400;800;800;1590;NULL;1388;800;NULL;1160;800;146;812;1648;800;412
Monoporzioni;160;NULL;378;800;800;NULL;400;800;400;784;NULL;398;400;400;400;798;400;400;360;400;400;800;400;800;544;1460;NULL;662;NULL;648;1200;NULL;192;800;400;236;NULL
Monoporzioni;165;2605;NULL;NULL;NULL;3432.5;5345;NULL;NULL;1615;NULL;1792.5;1620;3482.5;NULL;3345;NULL;NULL;4685;NULL;1587.5;NULL;1590;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1022.5;2262.5
Monoporzioni;167;13500;1912.5;NULL;NULL;10042.5;11192.5;3637.5;NULL;9160;NULL;6850;6815;2387.5;2190;5080;4490;6340;11425;NULL;6460;2750;8907.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Monoporzioni;169;14032.5;2062.5;NULL;NULL;15557.5;27212.5;10740;NULL;2072.5;NULL;10032.5;9432.5;9315;NULL;13927.5;4442.5;12845;20297.5;6607.5;NULL;5500;12450;NULL;41605;4485;11332.5;NULL;13665;4182.5;NULL;13525;9102.5;13872.5;NULL;9232.5;4237.5
Monoporzioni;483;240;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;240;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;240;NULL;NULL;NULL;NULL;NULL;240;NULL;NULL;NULL;238;NULL
Monoporzioni;485;2328;4180.8;3955.2;2913.6;2820;2376;1968;1372.8;2568;1958.4;1737.6;1262.4;2952;2328;3801.6;4334.4;3866.4;2916;3439.2;1353.6;1060.8;2001.6;5232;3981.6;5176.8;5918.4;4833.6;3861.6;4166.4;4375.2;4996.8;4639.2;6796.8;6206.4;4740;4550.4
Monoporzioni;492;NULL;2075.328;26820.288;4710.528;2764.8;466.56;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Monoporzioni;503;1440;3360;1074;NULL;2210;2880;480;NULL;2880;2256;1440;13980;2420;610;2190;2440;1440;2080;15138;9600;80;18246;1360;4334;8344;11610;11526;9134;2212;2786;2640;10330;16720;19236;10620;9614
Monoporzioni;508;NULL;264;214.4;NULL;792;128;NULL;NULL;NULL;NULL;528;NULL;NULL;264;0.8;NULL;468;NULL;528;NULL;NULL;NULL;526.4;NULL;261.6;NULL;264;NULL;515.2;264;NULL;NULL;NULL;264;NULL;263.2
Monoporzioni;510;NULL;NULL;562.8;NULL;NULL;NULL;554.4;NULL;NULL;NULL;NULL;498.4;NULL;NULL;NULL;504;NULL;509.6;NULL;NULL;NULL;1341.2;NULL;NULL;518;NULL;NULL;854;NULL;1136.8;NULL;NULL;1344;422.8;NULL;579.6
Monoporzioni;517;2416.4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3634.4;NULL;NULL;NULL;3038;NULL;NULL;NULL;NULL;9240;1285.2;NULL;2811.2;5546.8;NULL;NULL;4642.4;NULL;2514.4;4166.4;NULL;NULL;5364.8;NULL;3533.6;NULL;7800.8
Monoporzioni;533;NULL;2800;1310.4;NULL;3035.2;2430.4;NULL;3393.6;2520;1512;2576;1960;3080;4032;NULL;NULL;3920;1176;5040;NULL;NULL;7840;NULL;8019.2;NULL;8512;5286.4;NULL;NULL;840;5040;NULL;3360;2240;1680;3360
Monoporzioni;535;697.5;4195;9242.5;5852.5;3552.5;1110;1582.5;925;790;1212.5;1602.5;1422.5;5667.5;11640;10192.5;8795;5050;1962.5;3310;2505;1422.5;2205;4785;6185;6305;9785;9670;7462.5;3132.5;1805;2485;2215;2055;1645;6917.5;4155
Monoporzioni;542;NULL;NULL;500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Monoporzioni;544;7477.5;13937.5;16517.5;14817.5;15357.5;14900;8850;12675;4175;12837.5;8750;13125;9755;13942.5;15007.5;14607.5;12095;15300;9877.5;9945;4557.5;12900;12400;14425;12055;12437.5;12820;12502.5;12475;11962.5;10950;12097.5;5960;10500;16887.5;11137.5
Monoporzioni;551;195;1737.5;2752.5;3237.5;1325;990;1635;352.5;287.5;537.5;1147.5;627.5;2102.5;3715;3665;2220;2975;2522.5;1380;1962.5;987.5;542.5;1912.5;1745;1995;4397.5;4075;2805;860;1202.5;1480;1535;1070;1397.5;2127.5;1162.5
Monoporzioni;553;482.5;1410;882.5;882.5;1275;1187.5;880;457.5;485;1507.5;720;1055;1480;1370;852.5;642.5;1450;1300;545;1022.5;685;1620;1250;767.5;1825;1347.5;1272.5;897.5;1220;970;1380;782.5;1397.5;1092.5;1340;2415
Monoporzioni;558;NULL;502.5;1000;650;500;NULL;1100;100;100;1100;NULL;1100;50;1100;552.5;52.5;1627.5;50;550;3250;702.5;650;2002.5;1100;252.5;700;500;700;600;337.5;500;1000;50;625;200;200
Monoporzioni;560;950;2450;3805;1045;4750;3900;500;725;2062.5;2000;3212.5;3600;2500;4350;3992.5;3400;4260;3922.5;1500;1950;3900;2500;3400;4847.5;5350;5400;2000;1500;4900;2687.5;2625;3075;3175;3175;3475;3625
Monoporzioni;567;1045;NULL;490;NULL;NULL;NULL;NULL;NULL;NULL;NULL;500;NULL;NULL;150;350;NULL;500;NULL;NULL;1000;NULL;NULL;NULL;NULL;NULL;500;500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;250;NULL
Monoporzioni;569;2870;5202;5090;6274;4980;6170;4342;4316;3226;5148;5004;4938;6182;6966;8496;5634;11480;3662;3184;12806;3506;5238;6922;6824;6542;7262;6772;7248;11178;5406;5196;6400;4024;2424;7226;6272
Monoporzioni;576;NULL;NULL;NULL;NULL;NULL;2074;1430;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2880;NULL;NULL;NULL;NULL;NULL;NULL;2188;3114;NULL;NULL;4450;NULL;NULL;NULL;5270;NULL;NULL;NULL;5292
Monoporzioni;578;NULL;92.4;2.8;39.2;NULL;201.6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1601.6;NULL;7607.6;NULL;2802.8;8360.8;3990;NULL;NULL;3920;NULL;NULL;4592;NULL;3676.4;NULL;6160;NULL;NULL;NULL;NULL;NULL;NULL
Monoporzioni;585;NULL;500;1000;1500;500;NULL;500;500;NULL;500;NULL;500;1000;1352.5;500;2000;500;500;500;500;NULL;500;1155;1500;1000;1500;1000;1500;NULL;500;1000;500;202.5;1462.5;500;1500
Monoporzioni;594;50;2400;5222.5;2900;2292.5;770;50;1450;582.5;525;1110;1400;2385;5562.5;5797.5;2787.5;2257.5;1215;1950;1190;1205;875;2750;3850;4150;6100;6300;3522.5;2520;1750;1300;1100;2850;2850;2850;4200
Monoporzioni;601;2200;3050;4300;4300;5400;3210;2800;3100;2450;2900;5550;2600;3450;3400;3400;3800;3772.5;4300;2350;3600;2295;3450;4100;2750;5250;4350;4000;4400;4050;4200;3300;3060;3600;3667.5;4900;4700
Monoporzioni;603;NULL;NULL;NULL;147.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Monoporzioni;608;2500;19912.5;25477.5;3510;34532.5;4500;21000;17500;32500;13000;8500;19727.5;42517.5;29325;18500;1937.5;26000;27407.5;13625;22000;21500;19500;11500;25500;9500;26500;33082.5;27500;16500;14500;24500;27930;14500;21465;25685;10500
Monoporzioni;610;NULL;NULL;NULL;2000;NULL;NULL;2000;NULL;NULL;NULL;NULL;NULL;500;1970;NULL;NULL;2952.5;NULL;NULL;2000;NULL;1882.5;NULL;NULL;NULL;2082.5;NULL;2000;NULL;2035;NULL;2000;2000;1770;NULL;NULL
Monoporzioni;617;1262.8;677.6;1293.6;1355.2;1885.4;1940.4;369.6;1262.8;616;1570.8;1324.4;1139.6;1447.6;2125.2;2417.8;1509.2;2063.6;1364;1663.2;1694;862.4;1817.2;1562;1478.4;2410.1;1232;2158.2;2371.6;1324.4;2310;1601.6;862.4;1632.4;1933.8;1553.2;1509.2
Monoporzioni;619;800.8;677.6;1201.2;941.6;2094.4;544.5;492.8;770;694.1;1016.4;1425.6;523.6;1139.6;1416.8;1339.8;924;1617;770;1201.2;924;646.8;1078;1293.6;1293.6;1416.8;800.8;1601.6;1724.8;797.5;1817.2;1037.3;1047.2;800.8;1632.4;1351.9;1293.6
Monoporzioni;626;277.2;277.2;554.4;554.4;NULL;554.4;277.2;NULL;277.2;831.6;NULL;277.2;831.6;NULL;277.2;246.4;554.4;554.4;277.2;554.4;NULL;554.4;277.2;277.2;554.4;277.2;277.2;554.4;277.2;554.4;277.2;277.2;NULL;663.3;554.4;NULL
Monoporzioni;628;369.6;369.6;246.4;369.6;433.4;413.6;369.6;369.6;369.6;369.6;338.8;492.8;369.6;492.8;369.6;492.8;380.6;487.3;408.1;246.4;492.8;369.6;616;492.8;246.4;492.8;369.6;492.8;464.2;739.2;515.9;123.2;NULL;616;616;369.6
Monoporzioni;635;NULL;NULL;NULL;NULL;92.4;NULL;61.6;92.4;NULL;61.6;61.6;123.2;184.8;203.5;77;246.4;169.4;30.8;233.2;1587.3;554.4;474.1;554.4;539;1031.8;651.2;908.6;752.4;1047.2;646.8;631.4;954.8;431.2;723.8;693;1042.8
Monoporzioni;642;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;209;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Monoporzioni;644;3603.6;4989.6;7200.6;6098.4;4158;9424.8;3049.2;1940.4;4989.6;4989.6;3370.4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Monoporzioni;651;3600;3600;4560;4000;3400;4600;4800;3200;2800;3600;6000;4800;3600;3750;5600;3528;6160;4000;4560;2400;5200;3068;6590;5200;5800;4800;5000;4000;4000;5200;5200;6000;3958;7400;10042;9600
Monoporzioni;653;4400;6800;6400;6000;7600;7600;6280;4800;5600;5600;8040;5600;8000;5594;9520;7538;10356;6000;7600;3600;6400;7628;7890;11200;9200;8400;6800;7600;7200;10000;8752;8602;7580;12486;16400;13212
Monoporzioni;658;2667;NULL;NULL;NULL;8640;2880;4320;1440;1440;NULL;4320;2880;2142;2160;5412;NULL;9726;3663;7191;4287;4977;2880;5760;2160;2160;5760;4356;11520;NULL;6480;2880;2880;5040;1440;4320;6465
Monoporzioni;660;NULL;NULL;2700;NULL;5400;2700;2271;NULL;2700;3837;1620;510;4431;2700;3549;NULL;4320;4626;2700;2700;2700;5313;NULL;2700;NULL;5325;2460;8100;NULL;NULL;2700;2700;2700;3240;4860;NULL
Monoporzioni;662;25344;NULL;NULL;NULL;NULL;NULL;7488;7488;NULL;15226;NULL;NULL;NULL;NULL;6336;664;6822;4744;11520;8786;4930;NULL;NULL;22404;NULL;22464;NULL;14970;NULL;NULL;1362;21782;NULL;22358;NULL;13368
Monoporzioni;667;NULL;2880;11520;1704;7680;NULL;NULL;NULL;NULL;2400;5760;NULL;NULL;8160;4948;4450;6604;9600;3544;466;NULL;4764;4626;5760;1920;9804;4320;5280;4320;3360;1440;2880;4800;NULL;2880;3840
Monoporzioni;669;NULL;NULL;480;560;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1440;NULL;804;NULL;NULL;960;NULL;NULL;NULL;434;NULL;NULL;480;480;NULL;NULL;NULL;NULL;940;NULL;NULL;NULL;NULL
Monoporzioni;676;NULL;462;554.4;400.4;585.2;400.4;616;400.4;123.2;338.8;770;529.1;NULL;862.4;492.8;767.8;492.8;585.2;338.8;554.4;1357.4;672.1;154;308;NULL;862.4;277.2;277.2;400.4;555.5;554.4;154;954.8;554.4;123.2;431.2
Monoporzioni;678;492.8;246.4;492.8;369.6;400.4;618.2;338.8;369.6;215.6;831.6;820.6;NULL;NULL;246.4;462;554.4;389.4;664.4;246.4;990;246.4;184.8;523.6;523.6;400.4;554.4;215.6;800.8;462;585.2;585.2;554.4;458.7;277.2;646.8;492.8
Monoporzioni;683;NULL;NULL;NULL;NULL;NULL;277.2;NULL;NULL;NULL;NULL;NULL;61.6;214.5;NULL;NULL;123.2;NULL;30.8;61.6;61.6;338.8;NULL;337.7;92.4;61.6;NULL;NULL;215.6;61.6;215.6;184.8;NULL;NULL;61.6;92.4;NULL
Monoporzioni;685;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7380;7306;5200;4000;2400;2930;7696;NULL;6400;2400;3200;3472;4800;3586;8000;1170;3600;2400;8160;6000;NULL
Monoporzioni;1237;NULL;3276.8;3240;3288;NULL;3144;7838.4;2117.6;NULL;NULL;8794.4;2369.6;2152;2167.2;4528.8;NULL;4500;6207.2;NULL;4020;2825.6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Monoporzioni;1260;246;4156;9370;6150;4302;1426;2132;836;260;1056;742;1928;6582;9962;11470;7186;5148;5380;4704;4472;1740;3086;5376;7858;5702;8294;12738;8014;4166;2374;3832;4472;4114;4234;6820;5766
Monoporzioni;1262;NULL;NULL;334.6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;354.2;NULL;NULL;NULL;NULL;301;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Monoporzioni;1269;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;58.71;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Monoporzioni;1271;NULL;1102.5;1391.4;621;136.8;134.1;55.8;109.8;89.1;172.8;654.3;936.9;923.4;1208.7;1083.6;931.5;435.6;400.5;148.5;141.3;278.1;241.2;441.9;653.4;717.3;980.1;758.7;873.9;209.7;531;129.6;99.9;141.3;134.1;287.1;372.6
Monoporzioni;1278;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;22.8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Monoporzioni;1503;NULL;NULL;NULL;NULL;NULL;5220;NULL;NULL;NULL;NULL;NULL;NULL;5229;NULL;NULL;NULL;NULL;NULL;5226;NULL;NULL;NULL;NULL;NULL;5226;NULL;NULL;NULL;NULL;9498;NULL;NULL;NULL;NULL;NULL;9534
Monoporzioni;1505;1080;360;1464;1080;792;1128;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Monoporzioni;1512;NULL;NULL;1579.2;1267.2;691.2;1389.6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Monoporzioni;1514;NULL;84;504;72;24;NULL;NULL;NULL;NULL;NULL;NULL;NULL;300;540;240;294;NULL;60;NULL;66;NULL;300;NULL;NULL;150;180;360;NULL;NULL;120;120;150;NULL;NULL;NULL;300
Monoporzioni;1519;NULL;351;1188;615;375;882;NULL;NULL;NULL;NULL;NULL;NULL;NULL;480;1080;102;0;NULL;NULL;360;NULL;360;NULL;360;360;360;1080;159;NULL;NULL;NULL;NULL;NULL;NULL;NULL;180
Monoporzioni;1528;2835;5775;5670;3645;14556;6075;12531;4182;5646;9315;6885;6327;3090;10125;5733;12894;6666;16626;10638;NULL;18117;6480;13365;5262;8106;4713;10413;6741;15390;7911;11409;9543;7272;17667;13365;8241
Monoporzioni;1530;NULL;2418;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2430;NULL;NULL;3417;NULL;NULL;NULL;1644;2430;5670;6477;3114;3207;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;6651;3726
Monoporzioni;1537;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;891.6985;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Monoporzioni;1539;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;921.405;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Monoporzioni;1544;3205.6;NULL;2160;4506.4;NULL;NULL;NULL;3198.4;NULL;NULL;3481.6;NULL;3236;3295.2;3362.4;NULL;3532.8;3113.6;NULL;3240;3598.4;NULL;3390.4;NULL;4176.8;2688;262.4;NULL;2715.2;336;2834.4;5978.4;5545.6;7960;2889.6;2913.6
Monoporzioni;1546;2025.6;2131.2;NULL;NULL;2137.6;2160;4384;NULL;2101.6;1742.4;6728;2102.4;NULL;2152;NULL;NULL;4420;4434.4;NULL;5544;NULL;2097.6;3960.8;2855.2;NULL;2761.6;2840.8;NULL;2784;2688;NULL;8505.6;2883.2;4718.4;4660;3028.8
Vasi;1554;NULL;72.576;104.16;38.304;100.128;185.472;19.488;5.376;2.016;4.032;14.784;28.224;26.88;135.072;124.32;155.232;120.288;45.024;338.016;36.96;18.144;12.768;78.624;128.352;108.864;137.088;127.68;69.888;12.096;81.984;109.536;21.504;35.616;57.12;45.696;24.864
Vasi;1556;NULL;43.008;115.584;93.408;299.04;194.88;26.208;NULL;3.36;6.72;29.568;13.44;33.6;153.216;168.672;65.184;18.144;53.088;601.44;34.272;17.472;159.936;139.104;141.792;131.04;187.488;122.976;160.608;59.808;98.784;170.688;15.456;250.656;100.8;133.728;28.896
Vasi;1563;8.064;774.144;1325.184;1239.168;858.816;689.472;52.416;64.512;4.032;338.688;22.848;146.496;947.52;2232.384;2270.016;1838.592;1033.536;1233.792;1228.416;1545.6;571.2;514.752;899.136;1753.92;1942.08;2958.144;2353.344;1268.736;916.608;1102.08;962.304;924.672;419.328;607.488;1419.264;1274.112
Vasi;1565;14.784;1123.584;3212.16;2009.28;1434.048;1612.8;75.264;431.424;25.536;552.384;551.04;731.136;2307.648;4002.432;4456.704;4255.104;3083.136;2661.12;2897.664;2177.28;1022.784;1927.296;3347.904;4529.28;3450.048;6354.432;3701.376;4527.936;2892.288;2589.888;2838.528;2640.96;1334.592;2721.6;2787.456;4128.768
Vasi;1570;NULL;59.136;212.352;154.56;29.568;52.416;6.72;NULL;22.848;49.728;22.848;NULL;107.52;158.592;287.616;224.448;170.688;22.848;116.928;48.384;86.016;45.696;49.728;180.096;92.736;122.304;47.04;182.784;123.648;159.936;81.984;120.96;47.04;182.784;84.672;196.224
Vasi;1572;33.6;NULL;200.256;NULL;172.032;NULL;NULL;NULL;NULL;NULL;416.64;41.664;NULL;188.16;NULL;NULL;141.12;NULL;NULL;26.88;NULL;67.2;201.6;493.248;47.04;13.44;228.48;147.84;NULL;NULL;NULL;1524.096;NULL;NULL;NULL;NULL
Vasi;1581;33.6;NULL;241.92;NULL;90.048;NULL;408.576;NULL;NULL;NULL;295.68;184.128;NULL;197.568;NULL;NULL;NULL;NULL;NULL;40.32;NULL;548.352;201.6;818.496;NULL;134.4;221.76;107.52;NULL;NULL;NULL;1524.096;NULL;NULL;NULL;NULL
Vasi;1588;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;409.92;NULL
Vasi;1590;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;254.016;254.016;NULL;NULL;508.032;1524.096;NULL;NULL;508.032;508.032;508.032;508.032;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1388.352;NULL
Vasi;1604;NULL;NULL;182.784;NULL;NULL;182.784;NULL;182.784;NULL;NULL;NULL;NULL;365.568;NULL;NULL;NULL;NULL;NULL;NULL;182.784;NULL;365.568;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;274.176;NULL;NULL;NULL;91.392;NULL
Vasi;1606;NULL;NULL;NULL;NULL;182.784;NULL;NULL;182.784;NULL;NULL;NULL;NULL;182.784;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;182.784;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;182.784;NULL;NULL;NULL;182.784;NULL
Vasi;1638;NULL;NULL;88.704;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;43.008;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;45.696;NULL;NULL;NULL;NULL;45.696;NULL;NULL
Vasi;1640;NULL;NULL;NULL;NULL;53.76;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
Vasi;1663;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;20.16;NULL;NULL;NULL;NULL;NULL;112.896;NULL;NULL;NULL;NULL;NULL;34.944;NULL;NULL;NULL;NULL;67.2;NULL;NULL;NULL
